DATETIME,OPEN,HIGH,LOW,CLOSE
2017-05-31-16:00,1.194007572,1.19997761,1.188037534,1.194007572
2017-05-31-17:00,1.194177229,1.200148115,1.188206343,1.194177229
2017-05-31-18:00,1.194346992,1.200318727,1.188375257,1.194346992
2017-05-31-19:00,1.194516861,1.200489445,1.188544276,1.194516861
2017-05-31-20:00,1.194686835,1.200660269,1.188713401,1.194686835
2017-05-31-21:00,1.194856914,1.200831199,1.18888263,1.194856914
2017-05-31-22:00,1.195027099,1.201002234,1.189051963,1.195027099
2017-05-31-23:00,1.195197389,1.201173376,1.189221402,1.195197389
2017-06-01-00:00,1.195367783,1.201344622,1.189390944,1.195367783
2017-06-01-01:00,1.195538282,1.201515973,1.189560591,1.195538282
2017-06-01-02:00,1.195708886,1.20168743,1.189730341,1.195708886
2017-06-01-03:00,1.195879593,1.201858991,1.189900195,1.195879593
2017-06-01-04:00,1.196050405,1.202030657,1.190070153,1.196050405
2017-06-01-05:00,1.196221321,1.202202428,1.190240215,1.196221321
2017-06-01-06:00,1.196392341,1.202374303,1.190410379,1.196392341
2017-06-01-07:00,1.196563464,1.202546281,1.190580647,1.196563464
2017-06-01-08:00,1.196734691,1.202718364,1.190751017,1.196734691
2017-06-01-09:00,1.196906021,1.202890551,1.190921491,1.196906021
2017-06-01-10:00,1.197077454,1.203062841,1.191092067,1.197077454
2017-06-01-11:00,1.19724899,1.203235235,1.191262745,1.19724899
2017-06-01-12:00,1.197420629,1.203407732,1.191433525,1.197420629
2017-06-01-13:00,1.19759237,1.203580332,1.191604408,1.19759237
2017-06-01-14:00,1.197764214,1.203753035,1.191775392,1.197764214
2017-06-01-15:00,1.19793616,1.20392584,1.191946479,1.19793616
2017-06-01-16:00,1.198108208,1.204098749,1.192117666,1.198108208
2017-06-01-17:00,1.198280357,1.204271759,1.192288956,1.198280357
2017-06-01-18:00,1.198452609,1.204444872,1.192460346,1.198452609
2017-06-01-19:00,1.198624962,1.204618087,1.192631837,1.198624962
2017-06-01-20:00,1.198797417,1.204791404,1.19280343,1.198797417
2017-06-01-21:00,1.198969973,1.204964822,1.192975123,1.198969973
2017-06-01-22:00,1.199142629,1.205138342,1.193146916,1.199142629
2017-06-01-23:00,1.199315387,1.205311964,1.19331881,1.199315387
2017-06-02-00:00,1.199488245,1.205485687,1.193490804,1.199488245
2017-06-02-01:00,1.199661204,1.20565951,1.193662898,1.199661204
2017-06-02-02:00,1.199834263,1.205833435,1.193835092,1.199834263
2017-06-02-03:00,1.200007423,1.20600746,1.194007386,1.200007423
2017-06-02-04:00,1.200180682,1.206181585,1.194179779,1.200180682
2017-06-02-05:00,1.200354041,1.206355811,1.194352271,1.200354041
2017-06-02-06:00,1.2005275,1.206530137,1.194524862,1.2005275
2017-06-02-07:00,1.200701058,1.206704563,1.194697553,1.200701058
2017-06-02-08:00,1.200874716,1.206879089,1.194870342,1.200874716
2017-06-02-09:00,1.201048472,1.207053715,1.19504323,1.201048472
2017-06-02-10:00,1.201222328,1.20722844,1.195216216,1.201222328
2017-06-02-11:00,1.201396283,1.207403264,1.195389301,1.201396283
2017-06-02-12:00,1.201570336,1.207578187,1.195562484,1.201570336
2017-06-02-13:00,1.201744487,1.207753209,1.195735765,1.201744487
2017-06-02-14:00,1.201918737,1.20792833,1.195909143,1.201918737
2017-06-02-15:00,1.202093085,1.20810355,1.196082619,1.202093085
2017-06-02-16:00,1.20226753,1.208278868,1.196256193,1.20226753
2017-06-04-17:00,1.202442074,1.208454284,1.196429863,1.202442074
2017-06-04-18:00,1.202616715,1.208629798,1.196603631,1.202616715
2017-06-04-19:00,1.202791453,1.20880541,1.196777496,1.202791453
2017-06-04-20:00,1.202966289,1.20898112,1.196951457,1.202966289
2017-06-04-21:00,1.203141221,1.209156927,1.197125515,1.203141221
2017-06-04-22:00,1.203316251,1.209332832,1.197299669,1.203316251
2017-06-04-23:00,1.203491377,1.209508834,1.19747392,1.203491377
2017-06-05-00:00,1.2036666,1.209684933,1.197648267,1.2036666
2017-06-05-01:00,1.203841919,1.209861128,1.197822709,1.203841919
2017-06-05-02:00,1.204017334,1.21003742,1.197997247,1.204017334
2017-06-05-03:00,1.204192845,1.210213809,1.198171881,1.204192845
2017-06-05-04:00,1.204368452,1.210390294,1.19834661,1.204368452
2017-06-05-05:00,1.204544154,1.210566875,1.198521434,1.204544154
2017-06-05-06:00,1.204719952,1.210743552,1.198696353,1.204719952
2017-06-05-07:00,1.204895846,1.210920325,1.198871366,1.204895846
2017-06-05-08:00,1.205071834,1.211097193,1.199046475,1.205071834
2017-06-05-09:00,1.205247917,1.211274157,1.199221678,1.205247917
2017-06-05-10:00,1.205424096,1.211451216,1.199396975,1.205424096
2017-06-05-11:00,1.205600368,1.21162837,1.199572366,1.205600368
2017-06-05-12:00,1.205776735,1.211805619,1.199747852,1.205776735
2017-06-05-13:00,1.205953197,1.211982963,1.199923431,1.205953197
2017-06-05-14:00,1.206129752,1.212160401,1.200099103,1.206129752
2017-06-05-15:00,1.206306401,1.212337933,1.200274869,1.206306401
2017-06-05-16:00,1.206483144,1.21251556,1.200450728,1.206483144
2017-06-05-17:00,1.206659981,1.21269328,1.200626681,1.206659981
2017-06-05-18:00,1.20683691,1.212871095,1.200802726,1.20683691
2017-06-05-19:00,1.207013933,1.213049003,1.200978864,1.207013933
2017-06-05-20:00,1.207191049,1.213227004,1.201155094,1.207191049
2017-06-05-21:00,1.207368258,1.213405099,1.201331417,1.207368258
2017-06-05-22:00,1.207545559,1.213583287,1.201507831,1.207545559
2017-06-05-23:00,1.207722953,1.213761568,1.201684338,1.207722953
2017-06-06-00:00,1.207900439,1.213939941,1.201860937,1.207900439
2017-06-06-01:00,1.208078017,1.214118407,1.202037627,1.208078017
2017-06-06-02:00,1.208255687,1.214296966,1.202214409,1.208255687
2017-06-06-03:00,1.208433449,1.214475617,1.202391282,1.208433449
2017-06-06-04:00,1.208611303,1.214654359,1.202568246,1.208611303
2017-06-06-05:00,1.208789248,1.214833194,1.202745301,1.208789248
2017-06-06-06:00,1.208967284,1.21501212,1.202922447,1.208967284
2017-06-06-07:00,1.209145411,1.215191138,1.203099684,1.209145411
2017-06-06-08:00,1.209323629,1.215370247,1.20327701,1.209323629
2017-06-06-09:00,1.209501937,1.215549447,1.203454427,1.209501937
2017-06-06-10:00,1.209680336,1.215728738,1.203631935,1.209680336
2017-06-06-11:00,1.209858826,1.21590812,1.203809531,1.209858826
2017-06-06-12:00,1.210037405,1.216087592,1.203987218,1.210037405
2017-06-06-13:00,1.210216075,1.216267155,1.204164994,1.210216075
2017-06-06-14:00,1.210394834,1.216446808,1.20434286,1.210394834
2017-06-06-15:00,1.210573683,1.216626551,1.204520814,1.210573683
2017-06-06-16:00,1.210752621,1.216806384,1.204698858,1.210752621
2017-06-06-17:00,1.210931649,1.216986307,1.20487699,1.210931649
2017-06-06-18:00,1.211110765,1.217166319,1.205055212,1.211110765
2017-06-06-19:00,1.211289971,1.217346421,1.205233521,1.211289971
2017-06-06-20:00,1.211469265,1.217526611,1.205411919,1.211469265
2017-06-06-21:00,1.211648648,1.217706891,1.205590405,1.211648648
2017-06-06-22:00,1.211828119,1.21788726,1.205768978,1.211828119
2017-06-06-23:00,1.212007678,1.218067717,1.20594764,1.212007678
2017-06-07-00:00,1.212187326,1.218248262,1.206126389,1.212187326
2017-06-07-01:00,1.212367061,1.218428896,1.206305225,1.212367061
2017-06-07-02:00,1.212546883,1.218609618,1.206484149,1.212546883
2017-06-07-03:00,1.212726794,1.218790428,1.20666316,1.212726794
2017-06-07-04:00,1.212906791,1.218971325,1.206842257,1.212906791
2017-06-07-05:00,1.213086876,1.21915231,1.207021441,1.213086876
2017-06-07-06:00,1.213267047,1.219333382,1.207200712,1.213267047
2017-06-07-07:00,1.213447305,1.219514542,1.207380069,1.213447305
2017-06-07-08:00,1.21362765,1.219695788,1.207559512,1.21362765
2017-06-07-09:00,1.213808081,1.219877122,1.207739041,1.213808081
2017-06-07-10:00,1.213988598,1.220058541,1.207918655,1.213988598
2017-06-07-11:00,1.214169202,1.220240048,1.208098356,1.214169202
2017-06-07-12:00,1.214349891,1.22042164,1.208278141,1.214349891
2017-06-07-13:00,1.214530666,1.220603319,1.208458012,1.214530666
2017-06-07-14:00,1.214711526,1.220785084,1.208637968,1.214711526
2017-06-07-15:00,1.214892472,1.220966934,1.208818009,1.214892472
2017-06-07-16:00,1.215073502,1.22114887,1.208998135,1.215073502
2017-06-07-17:00,1.215254618,1.221330891,1.209178345,1.215254618
2017-06-07-18:00,1.215435818,1.221512997,1.209358639,1.215435818
2017-06-07-19:00,1.215617103,1.221695189,1.209539018,1.215617103
2017-06-07-20:00,1.215798472,1.221877465,1.20971948,1.215798472
2017-06-07-21:00,1.215979926,1.222059825,1.209900026,1.215979926
2017-06-07-22:00,1.216161463,1.222242271,1.210080656,1.216161463
2017-06-07-23:00,1.216343085,1.2224248,1.210261369,1.216343085
2017-06-08-00:00,1.21652479,1.222607414,1.210442166,1.21652479
2017-06-08-01:00,1.216706578,1.222790111,1.210623045,1.216706578
2017-06-08-02:00,1.21688845,1.222972892,1.210804008,1.21688845
2017-06-08-03:00,1.217070405,1.223155757,1.210985053,1.217070405
2017-06-08-04:00,1.217252443,1.223338705,1.21116618,1.217252443
2017-06-08-05:00,1.217434563,1.223521736,1.21134739,1.217434563
2017-06-08-06:00,1.217616766,1.22370485,1.211528682,1.217616766
2017-06-08-07:00,1.217799052,1.223888047,1.211710057,1.217799052
2017-06-08-08:00,1.21798142,1.224071327,1.211891512,1.21798142
2017-06-08-09:00,1.218163869,1.224254689,1.21207305,1.218163869
2017-06-08-10:00,1.218346401,1.224438133,1.212254669,1.218346401
2017-06-08-11:00,1.218529014,1.224621659,1.212436369,1.218529014
2017-06-08-12:00,1.218711709,1.224805267,1.21261815,1.218711709
2017-06-08-13:00,1.218894485,1.224988957,1.212800012,1.218894485
2017-06-08-14:00,1.219077342,1.225172729,1.212981955,1.219077342
2017-06-08-15:00,1.21926028,1.225356581,1.213163978,1.21926028
2017-06-08-16:00,1.219443299,1.225540515,1.213346082,1.219443299
2017-06-08-17:00,1.219626398,1.22572453,1.213528266,1.219626398
2017-06-08-18:00,1.219809578,1.225908625,1.21371053,1.219809578
2017-06-08-19:00,1.219992837,1.226092802,1.213892873,1.219992837
2017-06-08-20:00,1.220176177,1.226277058,1.214075296,1.220176177
2017-06-08-21:00,1.220359597,1.226461395,1.214257799,1.220359597
2017-06-08-22:00,1.220543096,1.226645812,1.214440381,1.220543096
2017-06-08-23:00,1.220726675,1.226830308,1.214623042,1.220726675
2017-06-09-00:00,1.220910333,1.227014885,1.214805782,1.220910333
2017-06-09-01:00,1.22109407,1.227199541,1.2149886,1.22109407
2017-06-09-02:00,1.221277886,1.227384276,1.215171497,1.221277886
2017-06-09-03:00,1.221461781,1.22756909,1.215354472,1.221461781
2017-06-09-04:00,1.221645755,1.227753983,1.215537526,1.221645755
2017-06-09-05:00,1.221829806,1.227938955,1.215720657,1.221829806
2017-06-09-06:00,1.222013936,1.228124006,1.215903866,1.222013936
2017-06-09-07:00,1.222198144,1.228309135,1.216087153,1.222198144
2017-06-09-08:00,1.22238243,1.228494342,1.216270517,1.22238243
2017-06-09-09:00,1.222566793,1.228679627,1.216453959,1.222566793
2017-06-09-10:00,1.222751233,1.22886499,1.216637477,1.222751233
2017-06-09-11:00,1.222935751,1.22905043,1.216821073,1.222935751
2017-06-09-12:00,1.223120346,1.229235948,1.217004745,1.223120346
2017-06-09-13:00,1.223305018,1.229421543,1.217188493,1.223305018
2017-06-09-14:00,1.223489767,1.229607216,1.217372318,1.223489767
2017-06-09-15:00,1.223674592,1.229792965,1.217556219,1.223674592
2017-06-09-16:00,1.223859493,1.229978791,1.217740196,1.223859493
2017-06-11-17:00,1.224044471,1.230164693,1.217924249,1.224044471
2017-06-11-18:00,1.224229524,1.230350672,1.218108377,1.224229524
2017-06-11-19:00,1.224414654,1.230536727,1.21829258,1.224414654
2017-06-11-20:00,1.224599859,1.230722858,1.218476859,1.224599859
2017-06-11-21:00,1.224785139,1.230909065,1.218661213,1.224785139
2017-06-11-22:00,1.224970494,1.231095347,1.218845642,1.224970494
2017-06-11-23:00,1.225155925,1.231281704,1.219030145,1.225155925
2017-06-12-00:00,1.22534143,1.231468137,1.219214723,1.22534143
2017-06-12-01:00,1.22552701,1.231654645,1.219399375,1.22552701
2017-06-12-02:00,1.225712665,1.231841228,1.219584101,1.225712665
2017-06-12-03:00,1.225898393,1.232027885,1.219768901,1.225898393
2017-06-12-04:00,1.226084196,1.232214617,1.219953775,1.226084196
2017-06-12-05:00,1.226270073,1.232401423,1.220138723,1.226270073
2017-06-12-06:00,1.226456024,1.232588304,1.220323743,1.226456024
2017-06-12-07:00,1.226642048,1.232775258,1.220508837,1.226642048
2017-06-12-08:00,1.226828145,1.232962286,1.220694004,1.226828145
2017-06-12-09:00,1.227014316,1.233149387,1.220879244,1.227014316
2017-06-12-10:00,1.227200559,1.233336562,1.221064556,1.227200559
2017-06-12-11:00,1.227386876,1.23352381,1.221249941,1.227386876
2017-06-12-12:00,1.227573265,1.233711131,1.221435398,1.227573265
2017-06-12-13:00,1.227759726,1.233898525,1.221620927,1.227759726
2017-06-12-14:00,1.22794626,1.234085991,1.221806528,1.22794626
2017-06-12-15:00,1.228132865,1.23427353,1.221992201,1.228132865
2017-06-12-16:00,1.228319543,1.234461141,1.222177945,1.228319543
2017-06-12-17:00,1.228506292,1.234648824,1.222363761,1.228506292
2017-06-12-18:00,1.228693113,1.234836579,1.222549647,1.228693113
2017-06-12-19:00,1.228880005,1.235024405,1.222735605,1.228880005
2017-06-12-20:00,1.229066968,1.235212303,1.222921633,1.229066968
2017-06-12-21:00,1.229254002,1.235400272,1.223107732,1.229254002
2017-06-12-22:00,1.229441107,1.235588313,1.223293902,1.229441107
2017-06-12-23:00,1.229628283,1.235776424,1.223480141,1.229628283
2017-06-13-00:00,1.229815528,1.235964606,1.223666451,1.229815528
2017-06-13-01:00,1.230002844,1.236152859,1.22385283,1.230002844
2017-06-13-02:00,1.23019023,1.236341181,1.224039279,1.23019023
2017-06-13-03:00,1.230377686,1.236529575,1.224225798,1.230377686
2017-06-13-04:00,1.230565212,1.236718038,1.224412385,1.230565212
2017-06-13-05:00,1.230752806,1.23690657,1.224599042,1.230752806
2017-06-13-06:00,1.23094047,1.237095173,1.224785768,1.23094047
2017-06-13-07:00,1.231128204,1.237283845,1.224972563,1.231128204
2017-06-13-08:00,1.231316006,1.237472586,1.225159426,1.231316006
2017-06-13-09:00,1.231503876,1.237661396,1.225346357,1.231503876
2017-06-13-10:00,1.231691816,1.237850275,1.225533356,1.231691816
2017-06-13-11:00,1.231879823,1.238039222,1.225720424,1.231879823
2017-06-13-12:00,1.232067899,1.238228238,1.225907559,1.232067899
2017-06-13-13:00,1.232256042,1.238417322,1.226094762,1.232256042
2017-06-13-14:00,1.232444253,1.238606475,1.226282032,1.232444253
2017-06-13-15:00,1.232632532,1.238795695,1.22646937,1.232632532
2017-06-13-16:00,1.232820879,1.238984983,1.226656774,1.232820879
2017-06-13-17:00,1.233009292,1.239174338,1.226844246,1.233009292
2017-06-13-18:00,1.233197772,1.239363761,1.227031783,1.233197772
2017-06-13-19:00,1.23338632,1.239553251,1.227219388,1.23338632
2017-06-13-20:00,1.233574933,1.239742808,1.227407059,1.233574933
2017-06-13-21:00,1.233763614,1.239932432,1.227594796,1.233763614
2017-06-13-22:00,1.23395236,1.240122122,1.227782598,1.23395236
2017-06-13-23:00,1.234141173,1.240311878,1.227970467,1.234141173
2017-06-14-00:00,1.234330051,1.240501701,1.228158401,1.234330051
2017-06-14-01:00,1.234518995,1.24069159,1.2283464,1.234518995
2017-06-14-02:00,1.234708005,1.240881545,1.228534465,1.234708005
2017-06-14-03:00,1.234897079,1.241071565,1.228722594,1.234897079
2017-06-14-04:00,1.235086219,1.24126165,1.228910788,1.235086219
2017-06-14-05:00,1.235275424,1.241451801,1.229099047,1.235275424
2017-06-14-06:00,1.235464694,1.241642017,1.22928737,1.235464694
2017-06-14-07:00,1.235654028,1.241832298,1.229475758,1.235654028
2017-06-14-08:00,1.235843426,1.242022643,1.229664209,1.235843426
2017-06-14-09:00,1.236032889,1.242213053,1.229852724,1.236032889
2017-06-14-10:00,1.236222415,1.242403527,1.230041303,1.236222415
2017-06-14-11:00,1.236412006,1.242594066,1.230229946,1.236412006
2017-06-14-12:00,1.23660166,1.242784668,1.230418651,1.23660166
2017-06-14-13:00,1.236791377,1.242975334,1.23060742,1.236791377
2017-06-14-14:00,1.236981158,1.243166063,1.230796252,1.236981158
2017-06-14-15:00,1.237171001,1.243356856,1.230985146,1.237171001
2017-06-14-16:00,1.237360907,1.243547712,1.231174103,1.237360907
2017-06-14-17:00,1.237550876,1.243738631,1.231363122,1.237550876
2017-06-14-18:00,1.237740908,1.243929613,1.231552203,1.237740908
2017-06-14-19:00,1.237931002,1.244120657,1.231741347,1.237931002
2017-06-14-20:00,1.238121157,1.244311763,1.231930552,1.238121157
2017-06-14-21:00,1.238311375,1.244502932,1.232119818,1.238311375
2017-06-14-22:00,1.238501655,1.244694163,1.232309146,1.238501655
2017-06-14-23:00,1.238691995,1.244885455,1.232498535,1.238691995
2017-06-15-00:00,1.238882398,1.24507681,1.232687986,1.238882398
2017-06-15-01:00,1.239072861,1.245268225,1.232877497,1.239072861
2017-06-15-02:00,1.239263385,1.245459702,1.233067068,1.239263385
2017-06-15-03:00,1.23945397,1.24565124,1.2332567,1.23945397
2017-06-15-04:00,1.239644616,1.245842839,1.233446392,1.239644616
2017-06-15-05:00,1.239835321,1.246034498,1.233636145,1.239835321
2017-06-15-06:00,1.240026087,1.246226218,1.233825957,1.240026087
2017-06-15-07:00,1.240216913,1.246417998,1.234015829,1.240216913
2017-06-15-08:00,1.240407799,1.246609838,1.23420576,1.240407799
2017-06-15-09:00,1.240598745,1.246801738,1.234395751,1.240598745
2017-06-15-10:00,1.240789749,1.246993698,1.234585801,1.240789749
2017-06-15-11:00,1.240980813,1.247185717,1.234775909,1.240980813
2017-06-15-12:00,1.241171936,1.247377796,1.234966077,1.241171936
2017-06-15-13:00,1.241363118,1.247569934,1.235156303,1.241363118
2017-06-15-14:00,1.241554359,1.24776213,1.235346587,1.241554359
2017-06-15-15:00,1.241745658,1.247954386,1.235536929,1.241745658
2017-06-15-16:00,1.241937015,1.2481467,1.23572733,1.241937015
2017-06-15-17:00,1.24212843,1.248339072,1.235917788,1.24212843
2017-06-15-18:00,1.242319903,1.248531503,1.236108304,1.242319903
2017-06-15-19:00,1.242511434,1.248723991,1.236298877,1.242511434
2017-06-15-20:00,1.242703022,1.248916537,1.236489507,1.242703022
2017-06-15-21:00,1.242894668,1.249109141,1.236680194,1.242894668
2017-06-15-22:00,1.24308637,1.249301802,1.236870939,1.24308637
2017-06-15-23:00,1.24327813,1.249494521,1.237061739,1.24327813
2017-06-16-00:00,1.243469946,1.249687296,1.237252597,1.243469946
2017-06-16-01:00,1.243661819,1.249880128,1.23744351,1.243661819
2017-06-16-02:00,1.243853748,1.250073017,1.23763448,1.243853748
2017-06-16-03:00,1.244045734,1.250265962,1.237825505,1.244045734
2017-06-16-04:00,1.244237775,1.250458964,1.238016586,1.244237775
2017-06-16-05:00,1.244429872,1.250652021,1.238207723,1.244429872
2017-06-16-06:00,1.244622025,1.250845135,1.238398914,1.244622025
2017-06-16-07:00,1.244814233,1.251038304,1.238590161,1.244814233
2017-06-16-08:00,1.245006496,1.251231528,1.238781463,1.245006496
2017-06-16-09:00,1.245198814,1.251424808,1.23897282,1.245198814
2017-06-16-10:00,1.245391187,1.251618143,1.239164231,1.245391187
2017-06-16-11:00,1.245583614,1.251811532,1.239355696,1.245583614
2017-06-16-12:00,1.245776096,1.252004977,1.239547216,1.245776096
2017-06-16-13:00,1.245968633,1.252198476,1.239738789,1.245968633
2017-06-16-14:00,1.246161223,1.252392029,1.239930417,1.246161223
2017-06-16-15:00,1.246353867,1.252585636,1.240122098,1.246353867
2017-06-16-16:00,1.246546565,1.252779298,1.240313832,1.246546565
2017-06-18-17:00,1.246739316,1.252973012,1.240505619,1.246739316
2017-06-18-18:00,1.24693212,1.253166781,1.24069746,1.24693212
2017-06-18-19:00,1.247124978,1.253360603,1.240889353,1.247124978
2017-06-18-20:00,1.247317888,1.253554478,1.241081299,1.247317888
2017-06-18-21:00,1.247510851,1.253748406,1.241273297,1.247510851
2017-06-18-22:00,1.247703867,1.253942386,1.241465348,1.247703867
2017-06-18-23:00,1.247896935,1.254136419,1.24165745,1.247896935
2017-06-19-00:00,1.248090055,1.254330505,1.241849604,1.248090055
2017-06-19-01:00,1.248283227,1.254524643,1.24204181,1.248283227
2017-06-19-02:00,1.24847645,1.254718832,1.242234068,1.24847645
2017-06-19-03:00,1.248669725,1.254913074,1.242426377,1.248669725
2017-06-19-04:00,1.248863052,1.255107367,1.242618736,1.248863052
2017-06-19-05:00,1.249056429,1.255301711,1.242811147,1.249056429
2017-06-19-06:00,1.249249858,1.255496107,1.243003609,1.249249858
2017-06-19-07:00,1.249443337,1.255690554,1.24319612,1.249443337
2017-06-19-08:00,1.249636867,1.255885051,1.243388683,1.249636867
2017-06-19-09:00,1.249830447,1.256079599,1.243581295,1.249830447
2017-06-19-10:00,1.250024077,1.256274198,1.243773957,1.250024077
2017-06-19-11:00,1.250217758,1.256468847,1.243966669,1.250217758
2017-06-19-12:00,1.250411488,1.256663545,1.244159431,1.250411488
2017-06-19-13:00,1.250605268,1.256858294,1.244352241,1.250605268
2017-06-19-14:00,1.250799097,1.257053092,1.244545101,1.250799097
2017-06-19-15:00,1.250992975,1.25724794,1.24473801,1.250992975
2017-06-19-16:00,1.251186902,1.257442837,1.244930968,1.251186902
2017-06-19-17:00,1.251380878,1.257637783,1.245123974,1.251380878
2017-06-19-18:00,1.251574903,1.257832778,1.245317029,1.251574903
2017-06-19-19:00,1.251768976,1.258027821,1.245510132,1.251768976
2017-06-19-20:00,1.251963098,1.258222913,1.245703282,1.251963098
2017-06-19-21:00,1.252157267,1.258418054,1.245896481,1.252157267
2017-06-19-22:00,1.252351485,1.258613242,1.246089727,1.252351485
2017-06-19-23:00,1.252545749,1.258808478,1.246283021,1.252545749
2017-06-20-00:00,1.252740062,1.259003762,1.246476362,1.252740062
2017-06-20-01:00,1.252934421,1.259199094,1.246669749,1.252934421
2017-06-20-02:00,1.253128828,1.259394472,1.246863184,1.253128828
2017-06-20-03:00,1.253323282,1.259589898,1.247056665,1.253323282
2017-06-20-04:00,1.253517782,1.259785371,1.247250193,1.253517782
2017-06-20-05:00,1.253712329,1.25998089,1.247443767,1.253712329
2017-06-20-06:00,1.253906922,1.260176456,1.247637387,1.253906922
2017-06-20-07:00,1.254101561,1.260372069,1.247831053,1.254101561
2017-06-20-08:00,1.254296246,1.260567727,1.248024765,1.254296246
2017-06-20-09:00,1.254490977,1.260763432,1.248218522,1.254490977
2017-06-20-10:00,1.254685753,1.260959182,1.248412324,1.254685753
2017-06-20-11:00,1.254880574,1.261154977,1.248606172,1.254880574
2017-06-20-12:00,1.255075441,1.261350818,1.248800064,1.255075441
2017-06-20-13:00,1.255270353,1.261546704,1.248994001,1.255270353
2017-06-20-14:00,1.255465309,1.261742636,1.249187982,1.255465309
2017-06-20-15:00,1.25566031,1.261938611,1.249382008,1.25566031
2017-06-20-16:00,1.255855355,1.262134632,1.249576078,1.255855355
2017-06-20-17:00,1.256050444,1.262330697,1.249770192,1.256050444
2017-06-20-18:00,1.256245578,1.262526806,1.24996435,1.256245578
2017-06-20-19:00,1.256440755,1.262722958,1.250158551,1.256440755
2017-06-20-20:00,1.256635975,1.262919155,1.250352795,1.256635975
2017-06-20-21:00,1.256831239,1.263115395,1.250547083,1.256831239
2017-06-20-22:00,1.257026546,1.263311679,1.250741414,1.257026546
2017-06-20-23:00,1.257221896,1.263508006,1.250935787,1.257221896
2017-06-21-00:00,1.257417289,1.263704376,1.251130203,1.257417289
2017-06-21-01:00,1.257612725,1.263900788,1.251324661,1.257612725
2017-06-21-02:00,1.257808203,1.264097244,1.251519162,1.257808203
2017-06-21-03:00,1.258003723,1.264293741,1.251713704,1.258003723
2017-06-21-04:00,1.258199285,1.264490281,1.251908288,1.258199285
2017-06-21-05:00,1.258394889,1.264686863,1.252102914,1.258394889
2017-06-21-06:00,1.258590534,1.264883487,1.252297581,1.258590534
2017-06-21-07:00,1.258786221,1.265080152,1.25249229,1.258786221
2017-06-21-08:00,1.258981949,1.265276859,1.252687039,1.258981949
2017-06-21-09:00,1.259177718,1.265473607,1.25288183,1.259177718
2017-06-21-10:00,1.259373528,1.265670396,1.25307666,1.259373528
2017-06-21-11:00,1.259569379,1.265867225,1.253271532,1.259569379
2017-06-21-12:00,1.25976527,1.266064096,1.253466443,1.25976527
2017-06-21-13:00,1.259961201,1.266261007,1.253661395,1.259961201
2017-06-21-14:00,1.260157172,1.266457958,1.253856386,1.260157172
2017-06-21-15:00,1.260353183,1.266654949,1.254051417,1.260353183
2017-06-21-16:00,1.260549234,1.26685198,1.254246488,1.260549234
2017-06-21-17:00,1.260745324,1.267049051,1.254441597,1.260745324
2017-06-21-18:00,1.260941453,1.267246161,1.254636746,1.260941453
2017-06-21-19:00,1.261137622,1.26744331,1.254831934,1.261137622
2017-06-21-20:00,1.261333829,1.267640498,1.25502716,1.261333829
2017-06-21-21:00,1.261530075,1.267837726,1.255222425,1.261530075
2017-06-21-22:00,1.26172636,1.268034992,1.255417728,1.26172636
2017-06-21-23:00,1.261922683,1.268232296,1.255613069,1.261922683
2017-06-22-00:00,1.262119043,1.268429639,1.255808448,1.262119043
2017-06-22-01:00,1.262315442,1.268627019,1.256003865,1.262315442
2017-06-22-02:00,1.262511879,1.268824438,1.256199319,1.262511879
2017-06-22-03:00,1.262708352,1.269021894,1.256394811,1.262708352
2017-06-22-04:00,1.262904864,1.269219388,1.256590339,1.262904864
2017-06-22-05:00,1.263101412,1.269416919,1.256785905,1.263101412
2017-06-22-06:00,1.263297997,1.269614487,1.256981507,1.263297997
2017-06-22-07:00,1.263494619,1.269812092,1.257177146,1.263494619
2017-06-22-08:00,1.263691277,1.270009734,1.257372821,1.263691277
2017-06-22-09:00,1.263887972,1.270207412,1.257568532,1.263887972
2017-06-22-10:00,1.264084703,1.270405126,1.257764279,1.264084703
2017-06-22-11:00,1.26428147,1.270602877,1.257960062,1.26428147
2017-06-22-12:00,1.264478272,1.270800663,1.258155881,1.264478272
2017-06-22-13:00,1.26467511,1.270998486,1.258351734,1.26467511
2017-06-22-14:00,1.264871983,1.271196343,1.258547623,1.264871983
2017-06-22-15:00,1.265068892,1.271394236,1.258743547,1.265068892
2017-06-22-16:00,1.265265835,1.271592164,1.258939506,1.265265835
2017-06-22-17:00,1.265462813,1.271790127,1.259135499,1.265462813
2017-06-22-18:00,1.265659826,1.271988125,1.259331527,1.265659826
2017-06-22-19:00,1.265856873,1.272186157,1.259527588,1.265856873
2017-06-22-20:00,1.266053954,1.272384224,1.259723684,1.266053954
2017-06-22-21:00,1.266251069,1.272582324,1.259919814,1.266251069
2017-06-22-22:00,1.266448218,1.272780459,1.260115977,1.266448218
2017-06-22-23:00,1.2666454,1.272978627,1.260312173,1.2666454
2017-06-23-00:00,1.266842616,1.273176829,1.260508403,1.266842616
2017-06-23-01:00,1.267039865,1.273375064,1.260704665,1.267039865
2017-06-23-02:00,1.267237146,1.273573332,1.260900961,1.267237146
2017-06-23-03:00,1.267434461,1.273771633,1.261097289,1.267434461
2017-06-23-04:00,1.267631808,1.273969967,1.261293649,1.267631808
2017-06-23-05:00,1.267829188,1.274168334,1.261490042,1.267829188
2017-06-23-06:00,1.268026599,1.274366732,1.261686466,1.268026599
